"760181","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 07:42:00","11","234","32768","32768","1","180","32768","32768","32768","32768","32768","32768","302","5","81","92","65535","65535","65535","303","2","240","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 07:42:05"
"760283","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 07:48:01","11","236","32768","32768","0","202","32768","32768","32768","32768","32768","32768","302","5","89","106","65535","65535","65535","303","2","242","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 07:48:05"
"760378","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 07:54:00","11","238","32768","32768","0","225","32768","32768","32768","32768","32768","32768","302","5","83","93","65535","65535","65535","303","2","246","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 07:54:05"
"760475","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 08:00:00","11","239","32768","32768","1","202","32768","32768","32768","32768","32768","32768","302","5","90","102","65535","65535","65535","303","2","245","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 08:00:05"
"760575","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 08:06:01","11","241","32768","32768","1","202","32768","32768","32768","32768","32768","32768","302","5","94","96","65535","65535","65535","303","2","249","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 08:06:06"
"760673","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 08:12:01","11","243","32768","32768","0","180","32768","32768","32768","32768","32768","32768","302","5","91","93","65535","65535","65535","303","2","251","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 08:12:06"
"760776","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 08:18:00","11","244","32768","32768","1","225","32768","32768","32768","32768","32768","32768","302","5","131","146","65535","65535","65535","303","2","255","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 08:18:05"
"760873","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 08:24:00","11","246","32768","32768","2","180","32768","32768","32768","32768","32768","32768","302","5","98","125","65535","65535","65535","303","2","261","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 08:24:06"
"760978","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 08:30:00","11","247","32768","32768","2","225","32768","32768","32768","32768","32768","32768","302","5","128","129","65535","65535","65535","303","2","268","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 08:30:06"
"761071","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 08:36:00","11","249","32768","32768","2","225","32768","32768","32768","32768","32768","32768","302","5","124","121","65535","65535","65535","303","2","273","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 08:36:06"
"761168","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 08:42:00","11","251","32768","32768","1","202","32768","32768","32768","32768","32768","32768","302","5","180","211","65535","65535","65535","303","2","291","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 08:42:06"
"761269","c8DrAnUs","5","192.168.1.25:502/60","1","3","60","3","70","40","2020-12-31 08:48:00","11","253","32768","32768","2","225","32768","32768","32768","32768","32768","32768","302","5","144","152","65535","65535","65535","303","2","292","65136","65535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2020-12-31 08:48:06"
